date,interconnection_point_type,interconnection_point,country,direction,transportation_amount
2022-02-22,Транскордонні точки,ГВС Будiнце,Словаччина,Вхід,4918558.0
2022-02-22,Транскордонні точки,Ужгород/Велькі Капушани,Словаччина,Вихід,25265658.0
2022-02-23,Транскордонні точки,ВТЗ #Берег#,Угорщина,Вхід,2322355.0
2022-02-23,Транскордонні точки,ГВС Гребеники,Молдова,Вихід,12437681.0
2022-02-23,Транскордонні точки,ГВС Каушани,Молдова,Вхід,6458501.1
2022-02-23,Транскордонні точки,ГВС Олексіївка,Молдова,Вихід,4286979.2
2022-02-23,Транскордонні точки,Республіка Молдова,Молдова,Вихід,429377.0
2022-02-23,Транскордонні точки,ВТЗ-Україна-Польща,Польща,Вихід,7567931.0
2022-02-23,Транскордонні точки,Ісакча/Орловка,Румунія,Вихід,5354938.0
2022-02-23,Транскордонні точки,ГВС Сохранiвка,Росія,Вхід,23950585.0
2022-02-23,Транскордонні точки,ГВС Суджа,Росія,Вхід,36614279.0
2022-02-23,Транскордонні точки,ГВС Будiнце,Словаччина,Вхід,4924026.0
2022-02-23,Транскордонні точки,Ужгород/Велькі Капушани,Словаччина,Вихід,35090591.0
2022-02-24,Транскордонні точки,ВТЗ #Берег#,Угорщина,Вхід,1913308.0
2022-02-24,Транскордонні точки,ГВС Гребеники,Молдова,Вихід,13438012.0
2022-02-24,Транскордонні точки,ГВС Каушани,Молдова,Вхід,5113137.9
2022-02-24,Транскордонні точки,ГВС Олексіївка,Молдова,Вихід,4107382.1
2022-02-24,Транскордонні точки,Республіка Молдова,Молдова,Вихід,252771.0
2022-02-24,Транскордонні точки,ВТЗ-Україна-Польща,Польща,Вихід,7520009.0
2022-02-24,Транскордонні точки,Ісакча/Орловка,Румунія,Вихід,5354890.0
2022-02-24,Транскордонні точки,ГВС Сохранiвка,Росія,Вхід,24022161.0
2022-02-24,Транскордонні точки,ГВС Суджа,Росія,Вхід,59024985.0
2022-02-24,Транскордонні точки,ГВС Будiнце,Словаччина,Вхід,4904558.0
2022-02-24,Транскордонні точки,Ужгород/Велькі Капушани,Словаччина,Вихід,59580312.0
2022-02-25,Транскордонні точки,ВТЗ #Берег#,Угорщина,Вихід,4331742.0
2022-02-25,Транскордонні точки,ГВС Гребеники,Молдова,Вихід,15656054.0
2022-02-25,Транскордонні точки,ГВС Каушани,Молдова,Вхід,7204952.5
2022-02-25,Транскордонні точки,ГВС Олексіївка,Молдова,Вихід,4299142.3
2022-02-25,Транскордонні точки,Республіка Молдова,Молдова,Вихід,530630.0
2022-02-25,Транскордонні точки,ВТЗ-Україна-Польща,Польща,Вихід,9034706.0
2022-02-25,Транскордонні точки,Ісакча/Орловка,Румунія,Вихід,6232558.0
2022-02-25,Транскордонні точки,ГВС Сохранiвка,Росія,Вхід,31274348.0
2022-02-25,Транскордонні точки,ГВС Суджа,Росія,Вхід,78162632.0
2022-02-25,Транскордонні точки,ГВС Будiнце,Словаччина,Вхід,4355158.0
2022-02-25,Транскордонні точки,Ужгород/Велькі Капушани,Словаччина,Вихід,80212019.0
2022-02-26,Транскордонні точки,ВТЗ #Берег#,Угорщина,Вихід,10016970.0
2022-02-26,Транскордонні точки,ГВС Гребеники,Молдова,Вихід,13395617.0
2022-02-26,Транскордонні точки,ГВС Каушани,Молдова,Вхід,5092274.9
2022-02-26,Транскордонні точки,ГВС Олексіївка,Молдова,Вихід,4346207.2
2022-02-26,Транскордонні точки,Республіка Молдова,Молдова,Вихід,341562.0
2022-02-26,Транскордонні точки,ВТЗ-Україна-Польща,Польща,Вихід,9294282.0
2022-02-26,Транскордонні точки,Ісакча/Орловка,Румунія,Вихід,5054341.0
2022-02-26,Транскордонні точки,ГВС Сохранiвка,Росія,Вхід,32987386.0
2022-02-26,Транскордонні точки,ГВС Суджа,Росія,Вхід,76538327.0
2022-02-26,Транскордонні точки,ГВС Будiнце,Словаччина,Вхід,4337189.0
2022-02-26,Транскордонні точки,Ужгород/Велькі Капушани,Словаччина,Вихід,80131861.0
2022-02-27,Транскордонні точки,ВТЗ #Берег#,Угорщина,Вихід,9363137.0
2022-02-27,Транскордонні точки,ГВС Гребеники,Молдова,Вихід,13495775.0
2022-02-27,Транскордонні точки,ГВС Каушани,Молдова,Вхід,5407004.6
2022-02-27,Транскордонні точки,ГВС Олексіївка,Молдова,Вихід,4279422.4
2022-02-27,Транскордонні точки,Республіка Молдова,Молдова,Вихід,438876.0
2022-02-27,Транскордонні точки,ВТЗ-Україна-Польща,Польща,Вихід,9543777.0
2022-02-27,Транскордонні точки,Ісакча/Орловка,Румунія,Вихід,5055578.0
2022-02-27,Транскордонні точки,ГВС Сохранiвка,Росія,Вхід,32701293.0
2022-02-27,Транскордонні точки,ГВС Суджа,Росія,Вхід,74415557.0
2022-02-27,Транскордонні точки,ГВС Будiнце,Словаччина,Вхід,4338835.0
2022-02-27,Транскордонні точки,Ужгород/Велькі Капушани,Словаччина,Вихід,80333101.0
2022-02-28,Транскордонні точки,ВТЗ #Берег#,Угорщина,Вихід,5946510.0
2022-02-28,Транскордонні точки,ГВС Гребеники,Молдова,Вихід,15154534.0
2022-02-28,Транскордонні точки,ГВС Каушани,Молдова,Вхід,5819380.9
2022-02-28,Транскордонні точки,ГВС Олексіївка,Молдова,Вихід,4440802.1
2022-02-28,Транскордонні точки,Республіка Молдова,Молдова,Вихід,467610.0
